otu name,16rRNA,Kingdom,Phylum,Class,Order,Family,Genus,Species,AK001,AK002,AK003,AK004,AK005,AK006,AK007,AK008,AK009,AK010,AK011,AK012,AK013,AK014,AK015,AK016,AK017,AK018,AK019,AK020,AK021,AK022,AK023,AK024,AK025,AK026,AK027,AK028,AK029,AK030,AK031,AK032,AK033,AK034,AK035,AK036,AK037,AK038,AK039,AK040,AK041,AK042,AK043,AK044,AK045,AK046,AK047,AK048,AK049,AK050,AK051,AK052,AK053,AK054,AK055,AK056,AK057,AK058,AK059,AK060,AK061,AK062,AK063,AK064,AK065,AK066,AK067,AK068,AK069,AK070,AK071,AK072,AK073,AK074,AK075,AK076,AK077,AK078,AK079,AK080,AK081,AK082,AK083,AK084,AK085,AK086,AK087,AK088,AK089,AK090,AK091,AK092,AK093,AK094,AK095,AK096,AK097,AK098,AK099,AK100,AK101
OTU_70,algoriphagus namhaensis ,k__bacteria,p__bacteroidetes,c__cytophagia,o__cytophagales,f__cyclobacteriaceae,g__algoriphagus,s__algoriphagus namhaensis,1.278753601,1.397940009,1.113943352,1.041392685,0.954242509,1.505149978,1.301029996,0.903089987,0,0.301029996,1.278753601,1.113943352,1.146128036,0.954242509,1.113943352,1.204119983,1.041392685,0.77815125,1.602059991,2.338456494,3.873669293,1.672097858,3.664453929,1.278753601,1.041392685,2.152288344,1.86332286,3.31993844,2.264817823,1.672097858,1.851258349,1.949390007,1.556302501,2.953276337,2.91750551,1.230448921,3.842047289,0.903089987,1.301029996,2.693726949,2.390935107,3.018284308,2.201397124,2.320146286,1.113943352,1.397940009,1.380211242,1.414973348,1.176091259,0.954242509,1.204119983,1.963787827,1.342422681,1.397940009,1.414973348,1.113943352,1.919078092,1.707570176,4.081923104,4.107277823,2.201397124,3.418963831,3.94846187,1.792391689,2.726727209,3.786254396,3.406028945,1.986771734,1.832508913,0.84509804,1.643452676,0.698970004,1.361727836,0.954242509,1.799340549,1.278753601,1.633468456,1.176091259,0.84509804,1.041392685,0.954242509,1.556302501,1.73239376,0.903089987,0.477121255,1.113943352,1.176091259,1,1.230448921,1.176091259,1.204119983,1,0.77815125,1.342422681,1.041392685,1.62324929,0.77815125,0,0,1.176091259,1.301029996
OTU_19,rhizobium sp. t36 ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__rhizobiales,f__rhizobiaceae,g__rhizobium,s__rhizobium sp.,1.653212514,1.602059991,1.380211242,1.568201724,1.633468456,1.875061263,1.176091259,1.447158031,1.176091259,0.77815125,1.748188027,1.301029996,1.041392685,1.875061263,1.230448921,1.86923172,1.301029996,0.954242509,1.748188027,1.897627091,2.972202838,3.40654018,2.857332496,1.531478917,2.557507202,3.807737922,3.450249108,3.409425869,3.055760465,3.23146959,3.403463701,3.35831564,3.544811912,2.958563883,3.626545659,2.484299839,2.974050903,1.230448921,1.681241237,1.491361694,1.991226076,1.792391689,2.487138375,2.617000341,2.636487896,2.56937391,2.950851459,3.034628457,1.278753601,1.361727836,1.591064607,1.633468456,1.079181246,1.146128036,1.204119983,0.77815125,1.278753601,0.698970004,1.662757832,1.579783597,2.193124598,1.544068044,1.763427994,2.252853031,3.478710756,2.935507266,2.401400541,1.447158031,2.269512944,0,1.380211242,0.477121255,0.477121255,0.301029996,1.447158031,0.84509804,0.903089987,0.477121255,0.84509804,0.477121255,0.477121255,0.698970004,1.278753601,0.477121255,0,0.954242509,1,0.698970004,1.041392685,1,0.477121255,0.477121255,0.477121255,1.113943352,0.698970004,1.322219295,0.301029996,0,0,0.77815125,0.903089987
OTU_10,nonlabens sp. mic269 ,k__bacteria,p__bacteroidetes,c__flavobacteriia,o__flavobacteriales,f__flavobacteriaceae,g__nonlabens,s__nonlabens sp.,1.491361694,1.653212514,1.462397998,1.505149978,1.041392685,2.158362492,1.662757832,1.176091259,0.954242509,0.954242509,1.380211242,1.397940009,1.763427994,1.361727836,1.892094603,1.544068044,1.361727836,1,1.892094603,1.84509804,2.592176757,3.763951826,2.481442629,3.139249218,1.255272505,4.056676215,3.741860394,3.518645524,2.064457989,3.82445127,3.694956002,3.767526899,3.412796429,2.380211242,2.484299839,1.986771734,3.615950052,1.176091259,1.73239376,1.698970004,2.056904851,1.995635195,2.506505032,2.021189299,2.1430148,2.603144373,3.192567453,2.895422546,1.491361694,1.041392685,1.73239376,1.278753601,0.602059991,0.477121255,0.903089987,0.84509804,1.204119983,0.84509804,1.84509804,1.73239376,1.041392685,1.763427994,1.86332286,2.728353782,3.42111013,3.115277591,1.973127854,1.477121255,2.481442629,0.301029996,1.255272505,0.602059991,1.380211242,0.602059991,1.113943352,0.698970004,1.230448921,0.301029996,0,0.301029996,0.698970004,1.414973348,0.954242509,0.477121255,0.301029996,0.698970004,0.602059991,0.77815125,0.698970004,0.84509804,0.477121255,1.176091259,0.301029996,1.113943352,0.477121255,0.84509804,0.301029996,0,0,0.477121255,1.255272505
OTU_34,ay906862.1 jannaschia sp. str. cl_sp26  ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__rhodobacterales,f__rhodobacteraceae,g__jannaschia,s__jannaschia spp.,1.278753601,1.079181246,1.176091259,1.079181246,1.322219295,1.698970004,0.84509804,1.230448921,0.84509804,0.698970004,1.230448921,1.322219295,1,1.531478917,1.079181246,1.826074803,1,0.602059991,1.342422681,1.531478917,2.651278014,2.278753601,2.252853031,1.397940009,2.309630167,3.075181855,2.450249108,2.552668216,2.636487896,2.243038049,2.559906625,2.798650645,2.416640507,2.477121255,3.253095586,1.176091259,2.474216264,1.531478917,2.292256071,2.42975228,2.451786436,2.307496038,3.599337133,3.285782274,0.77815125,1.84509804,2.654176542,1.431363764,0.84509804,1.041392685,1.431363764,1.851258349,1.322219295,1.380211242,1.301029996,1.113943352,1.322219295,1.431363764,2.50242712,2.598790507,3.15075644,2.1430148,2.401400541,1.414973348,3.105169428,3.683047038,2.766412847,3.20167018,1.770852012,0,1.832508913,0.477121255,0.954242509,0.602059991,1.740362689,1.041392685,0.954242509,0.698970004,0.698970004,1.278753601,0.77815125,1,1.322219295,0.84509804,0.903089987,1.204119983,1.380211242,0.84509804,1.414973348,1.176091259,0.954242509,0.301029996,0.477121255,1.361727836,0.477121255,1.342422681,0.698970004,0,0,1.146128036,1.447158031
OTU_16,cytophaga sp. gpl_11 ,k__bacteria,p__bacteroidetes,c__cytophagia,o__cytophagales,f__cytophagaceae,g__cytophaga,s__cytophaga sp.,1.672097858,1.643452676,1.447158031,1.477121255,1.146128036,1.832508913,1.954242509,1.255272505,1.397940009,0.77815125,1.322219295,1.579783597,1.041392685,1.230448921,1.230448921,1.113943352,1.146128036,1,1.924279286,2.212187604,3.481442629,3.707825568,3.603901832,2.564666064,2.8876173,3.791620483,3.620448385,3.681512587,3.547774705,3.376394442,3.846337112,3.813247301,3.543819805,3.549493713,3.012837225,1.556302501,1.84509804,0.903089987,1.462397998,1.176091259,2.008600172,1.84509804,1.949390007,2.075546961,1.322219295,3.176380692,3.236789099,3.114944416,1.230448921,1.380211242,1.278753601,1.041392685,0.477121255,0.698970004,1.113943352,0.698970004,1.278753601,1.204119983,2.665580991,1.51851394,1.361727836,1.812913357,2.238046103,2.281033367,3.082066934,2.595496222,3.218535505,1.342422681,2.482873584,0.602059991,1,0.477121255,0.602059991,0.84509804,1.041392685,0.903089987,1.113943352,0.301029996,0,0.602059991,0.477121255,0.77815125,1,0.301029996,0.477121255,0.698970004,0.301029996,0.77815125,0.602059991,0.477121255,0.477121255,0.301029996,0.301029996,1.113943352,0,0.903089987,0.602059991,0,0,0.602059991,0.77815125
OTU_104,uncultured cloacibacterium sp. ,k__bacteria,p__bacteroidetes,c__flavobacteriia,o__flavobacteriales,f__flavobacteriaceae,g__cloacibacterium,s__cloacibacterium spp.,1.113943352,0.77815125,2.374748346,2.222716471,0.602059991,3.24674471,1.51851394,0.477121255,1.716003344,2.484299839,0.84509804,0.903089987,3.140193679,0.903089987,1.531478917,2.170261715,2.365487985,0.602059991,2.158362492,1.322219295,1.919078092,1.755874856,1.806179974,1.301029996,0.84509804,2.127104798,1.763427994,2.012837225,1.568201724,1.903089987,2.100370545,2.267171728,2.252853031,2.303196057,1.897627091,2.318063335,1.812913357,0.954242509,1.301029996,0.954242509,1.785329835,2.158362492,2.049218023,1.51851394,2.08278537,2.346352974,2.530199698,2.243038049,2.334453751,0.84509804,2.867467488,1.146128036,0.954242509,0.602059991,1.041392685,2.399673721,1.230448921,1.079181246,1.897627091,1.698970004,1.322219295,1.991226076,2.127104798,2.274157849,1.991226076,1.819543936,1.949390007,1.447158031,1.342422681,0.698970004,1.69019608,1.77815125,2.726727209,1.977723605,1.301029996,0.698970004,1.414973348,1,0,0.602059991,2.103803721,2.176091259,1.113943352,0.477121255,1.707570176,2.212187604,1.672097858,0.602059991,0.602059991,0.477121255,2.117271296,2.683047038,0.301029996,0.954242509,2.318063335,0.77815125,0.77815125,0,0,0.477121255,2.968949681
OTU_54,synechocystis sp. sag 37.92 ,k__bacteria,p__cyanobacteria,c__cyanobacteria,o__chroococcales,f__chroococcales,g__synechocystis,s__synechocystis sp.,1.633468456,1.716003344,1.301029996,1.079181246,0.954242509,1.591064607,0.954242509,0.602059991,0.903089987,0.954242509,1.301029996,1.230448921,1.255272505,1.079181246,0.954242509,1.041392685,1.113943352,0.77815125,1.672097858,1.792391689,2.850646235,3.181843588,2.792391689,2.775974331,3.155336037,3.514282048,3.348888723,3.334453751,1.908485019,3.92526051,2.450249108,3.457579147,1.643452676,2.995635195,3.600646236,2.214843848,1.812913357,0.954242509,1.380211242,1.556302501,2.440909082,2.318063335,1.672097858,2.012837225,1.113943352,3.453624074,3.30920418,2.757396029,0.903089987,1,1.041392685,1.556302501,1,0.84509804,1.230448921,0.698970004,1.505149978,1.51851394,1.924279286,1.342422681,1.278753601,1.973127854,1.880813592,2.31386722,4.079543007,1.431363764,2.409933123,1.662757832,2.394451681,0.77815125,1.079181246,0.477121255,1.414973348,0.698970004,1.591064607,1.113943352,1.176091259,0.698970004,0.301029996,0.84509804,0.602059991,1.079181246,1.491361694,0.954242509,0,0.84509804,0.602059991,1,0.903089987,0.954242509,0.77815125,0.602059991,0.301029996,1.653212514,0.954242509,1.591064607,0.602059991,0,0,1.230448921,0.84509804
OTU_28,uncultured balneimonas sp. ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__rhizobiales,f__methylobacteriaceae,g__microvirga,s__microvirga spp.,1.77815125,1.505149978,0.84509804,1.041392685,3.656481516,2.876794976,0.903089987,2.877946952,2.764176132,3.133858125,3.537819095,2.810232518,0.903089987,1.361727836,1.322219295,1.880813592,1.447158031,0.954242509,1.431363764,1.342422681,1.819543936,1.672097858,1.740362689,1.041392685,0.77815125,1.886490725,1.579783597,1.86923172,1.886490725,1.255272505,1.653212514,1.477121255,1.531478917,1.826074803,2.025305865,1.301029996,1.806179974,0.954242509,1.322219295,1.079181246,1.62324929,1.380211242,1.851258349,1.69019608,1.146128036,1.041392685,1.361727836,1.230448921,1.113943352,2.558708571,1.491361694,2.820201459,1.204119983,3.431846046,1.968482949,1.806179974,1.662757832,1.556302501,1.875061263,1.633468456,2.089905111,1.763427994,1.851258349,1.041392685,1.556302501,1.633468456,1.806179974,1.531478917,1.079181246,0.477121255,1.792391689,1.176091259,0.954242509,0.602059991,1.748188027,0.698970004,1.568201724,1.278753601,0.477121255,0.84509804,0.84509804,0.698970004,1.176091259,1.204119983,1.176091259,3.077367905,2.10720997,2.193124598,3.784474644,1.113943352,0.954242509,0.301029996,0.477121255,1.278753601,0.477121255,1.681241237,0.602059991,0,0,2.396199347,1.579783597
OTU_897,delftia tsuruhatensis ,k__bacteria,p__proteobacteria,c__betaproteobacteria,o__burkholderiales,f__comamonadaceae,g__delftia,s__delftia tsuruhatensis,3.261500773,2.840106094,1.556302501,1.113943352,2.133538908,1.919078092,1.755874856,1.633468456,2.399673721,0.477121255,0.301029996,1.230448921,1.72427587,1.146128036,2.086359831,1.204119983,0.954242509,2.184691431,1.176091259,1.643452676,1.662757832,1.672097858,1.716003344,1.255272505,1.949390007,1.633468456,1.397940009,1.838849091,1.755874856,1.079181246,1.591064607,1.361727836,1.806179974,1.832508913,1.204119983,1.146128036,1.491361694,1.785329835,1.176091259,0.477121255,1.278753601,1.041392685,1.342422681,1.278753601,1.832508913,0.602059991,1.959041392,2.250420002,1.832508913,1.633468456,1.612783857,1.278753601,1.785329835,1.176091259,3.052693942,1.880813592,1.591064607,2.264817823,1.602059991,1.380211242,1.278753601,1.322219295,1.72427587,1.939519253,1.908485019,1.322219295,1.643452676,1.146128036,1.380211242,1.113943352,1.748188027,2.173186268,1.763427994,0.903089987,3.153814864,2.045322979,2.717670503,1.62324929,0.954242509,0.477121255,1.531478917,1.414973348,1,1.230448921,1.913813852,1.903089987,1.380211242,2.580924976,0.84509804,1.633468456,1.414973348,1.462397998,1.204119983,1.204119983,2.008600172,1.113943352,1.041392685,0,0,2.176091259,0.903089987
OTU_112,xylophilus ampelinus ,k__bacteria,p__proteobacteria,c__betaproteobacteria,o__burkholderiales,f__burkholderiales,g__xylophilus,s__xylophilus ampelinus,2.404833717,2.269512944,2.086359831,1.322219295,1.544068044,1.612783857,1.812913357,1.662757832,1.707570176,2.285557309,1.255272505,1.72427587,2.278753601,1.806179974,1.505149978,1.204119983,1.653212514,1.462397998,1.716003344,2.235528447,2.848804701,2.488550717,3.220892249,1.462397998,1.826074803,3.361538971,2.860936621,3.365113432,2.730782276,2.748188027,3.198106999,2.862131379,2.627365857,2.641474111,1.968482949,1.278753601,1.301029996,1.342422681,1.255272505,1.230448921,2.053078443,1.748188027,1.886490725,1.477121255,2.075546961,1.462397998,3.446381812,2.894869657,1.380211242,1.414973348,1.643452676,0.477121255,2.238046103,2.184691431,1.556302501,0.84509804,0.477121255,1.255272505,1.819543936,0.77815125,0.301029996,1.431363764,1.968482949,0.954242509,2.012837225,0.84509804,2.553883027,0.903089987,1.491361694,1.913813852,2.315970345,0.77815125,0.84509804,0.477121255,1.785329835,0.77815125,1.414973348,0.602059991,0.698970004,0.602059991,0.602059991,0.84509804,0.301029996,0.301029996,0.698970004,0.77815125,1.819543936,1.414973348,0.301029996,0.903089987,0.602059991,1,0.477121255,0.77815125,0.903089987,0.903089987,0.698970004,0,0,1.041392685,0.698970004
OTU_55,atopostipes sp. 17.2 aw ,k__bacteria,p__firmicutes,c__bacilli,o__lactobacillales,f__carnobacteriaceae,g__atopostipes,s__atopostipes sp.,1.361727836,1.755874856,1.361727836,1.301029996,2.399673721,1.681241237,1.954242509,0,1.204119983,0,1,2.53529412,0.698970004,2.372912003,0.84509804,1.079181246,0.954242509,1.041392685,1.301029996,1.86923172,1,1.838849091,1.041392685,1,2.719331287,1.662757832,2.041392685,1.113943352,0.954242509,0.301029996,2.096910013,0.77815125,0.903089987,1.462397998,1.342422681,0.698970004,0.954242509,0.698970004,0.954242509,0.84509804,1.230448921,2.10720997,1.681241237,0.84509804,2.688419822,0.903089987,2.350248018,1.113943352,0.954242509,1.041392685,1.176091259,1.716003344,2.403120521,1.505149978,1.716003344,2.356025857,3.268811904,1.633468456,1.851258349,1.792391689,1.959041392,1.84509804,1.968482949,2.136720567,2.245512668,1.62324929,2.075546961,2.096910013,1.322219295,2.365487985,1.681241237,2.447158031,2.974050903,2.318063335,3.878234469,1.86332286,1.698970004,1.204119983,2.895974732,1.792391689,1.431363764,1.892094603,1.982271233,1.301029996,1.278753601,1.531478917,1.361727836,1,1.255272505,1.633468456,1.041392685,1.113943352,1.079181246,1.322219295,2.056904851,1.812913357,1.397940009,0,0,0.77815125,1.380211242
OTU_41,aceo02000016.1 neisseria subflava str. nj9703  ,k__bacteria,p__proteobacteria,c__betaproteobacteria,o__neisseriales,f__neisseriaceae,g__neisseria,s__neisseria subflava,1.944482672,2.113943352,1.591064607,2.222716471,1.146128036,1.62324929,3.543198586,1.397940009,1.447158031,0.903089987,1.763427994,2.201397124,1.653212514,2.537819095,2.235528447,1.204119983,1.361727836,1.361727836,1.662757832,4.166222835,1.819543936,1.322219295,1.785329835,1.707570176,2.718501689,1.748188027,1.431363764,1.939519253,2.053078443,1.568201724,1.505149978,1.176091259,1.612783857,1.826074803,1.361727836,1.86923172,1.342422681,1.255272505,1.505149978,1.146128036,1.892094603,1.755874856,2.045322979,1.505149978,1.397940009,1.278753601,1.716003344,1.414973348,2.037426498,1.204119983,2.530199698,2.53529412,0.698970004,0.77815125,1.556302501,2.243038049,1.255272505,1.146128036,1.84509804,1.113943352,1.342422681,1.414973348,2,1.041392685,1.342422681,1.851258349,1.414973348,1.255272505,1.707570176,0.477121255,2.269512944,2.267171728,1.826074803,2.826074803,1.491361694,2.401400541,1.322219295,1.397940009,0.477121255,0.477121255,2.149219113,3.470116353,0.84509804,0.77815125,0.698970004,0.477121255,0.698970004,1.230448921,0.301029996,1.968482949,0.903089987,0.698970004,0.301029996,0.903089987,0.903089987,0.954242509,0.301029996,0,0,0.954242509,1.079181246
OTU_44,uncultured sphingomonas sp. ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__sphingomonadales,f__sphingomonadaceae,g__sphingomonas,s__sphingomonas spp.,1.662757832,1.079181246,1.380211242,1,1.579783597,2.793790385,0.698970004,2.918554531,1.230448921,1,1.544068044,1.146128036,1.278753601,2.5774918,1.278753601,3.827175348,1.041392685,0.77815125,1.477121255,1.568201724,2.096910013,1.477121255,2.008600172,1.740362689,1.176091259,2.149219113,1.342422681,2.025305865,2.08278537,1.414973348,1.892094603,1.51851394,1.51851394,2.276461804,2.033423755,1.176091259,1.929418926,1.041392685,1.301029996,1.342422681,1.875061263,1.556302501,2.017033339,2.021189299,0.954242509,1.322219295,1.653212514,1.301029996,2.012837225,1.230448921,2.689308859,3.304921162,3.196728723,3.160468531,1.740362689,0.903089987,1.342422681,1.462397998,1.832508913,1.69019608,2.149219113,1.672097858,1.903089987,1.176091259,1.662757832,1.826074803,2,1.698970004,1.146128036,0.477121255,1.792391689,1.959041392,0.77815125,0.477121255,2.782472624,0.698970004,0.903089987,0.477121255,0.84509804,0.954242509,0.698970004,0.77815125,1.361727836,3.144574208,1.278753601,1.113943352,2.541579244,0.477121255,1.041392685,1.041392685,1.113943352,0.698970004,0.903089987,1.079181246,0.698970004,1.255272505,0.602059991,0,0,1.414973348,1.278753601
OTU_33,uncultured methylocella sp. ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__rhizobiales,f__beijerinckiaceae,g__methylocella,s__methylocella spp.,1.301029996,0.602059991,0.602059991,0.301029996,2.948901761,1.361727836,0,0.903089987,0.477121255,0.84509804,2.768638101,0.84509804,0.301029996,1.146128036,0.84509804,1.681241237,0.698970004,0.477121255,2.703291378,0.84509804,1.531478917,1.041392685,1.204119983,0.698970004,0,1.462397998,0.698970004,1.462397998,2.178976947,1.740362689,1.278753601,0.77815125,1.079181246,1.556302501,1.62324929,0.84509804,1.414973348,0.77815125,1.041392685,0.954242509,1.230448921,1.113943352,1.602059991,1.361727836,0,1,1.146128036,0.602059991,0.301029996,0.77815125,2.545307116,4.500798881,1.982271233,2.462397998,2.167317335,2.201397124,1.875061263,1.86332286,2.459392488,2.376576957,2.889861721,2.285557309,2.474216264,1.763427994,2.23299611,1.986771734,2.57634135,2.320146286,1.69019608,0.903089987,2.563481085,1.230448921,1.73239376,0.84509804,2.660865478,1.397940009,2.530199698,2.290034611,1.176091259,1.740362689,1.255272505,1.579783597,2.127104798,1.857332496,1.755874856,2.700703717,2.071882007,1.397940009,3.645225712,1.653212514,1.431363764,0.77815125,0.903089987,2.017033339,1.255272505,2.301029996,0.84509804,0,0,2.389166084,2.688419822
OTU_42,gq045971.1 topographical and temporal human skin microbiome skin volar forearm clone nbw992b09c1  ,k__bacteria,p__proteobacteria,c__gammaproteobacteria,o__pasteurellales,f__pasteurellaceae,g__haemophilus,s__haemophilus parainfluenzae,1.763427994,1.897627091,1.301029996,1.397940009,1.041392685,1.491361694,3.861175836,0.77815125,1.204119983,0.301029996,2.688419822,2.671172843,1.447158031,2.693726949,0.903089987,1.342422681,1.380211242,1.113943352,2.893761762,3.472610198,1.612783857,1.301029996,1.812913357,2.440909082,3.408239965,1.633468456,2.392696953,1.707570176,1.84509804,1.255272505,1.414973348,1.278753601,1.51851394,1.653212514,1.62324929,1.079181246,1.380211242,1.204119983,1.380211242,1.204119983,1.934498451,1.785329835,2.123851641,1.531478917,1.079181246,0.77815125,2.523746467,1.146128036,1.414973348,1.255272505,1.322219295,1.079181246,0.477121255,1,3.319522449,1.041392685,1.204119983,2.326335861,1.929418926,1.51851394,1.278753601,1.380211242,1.73239376,2.436162647,2.230448921,2.356025857,1.72427587,1.939519253,1.748188027,2.587710965,1.51851394,2.462397998,2.264817823,1.748188027,1.230448921,1.146128036,3.053078443,2.071882007,0.477121255,1.84509804,0.77815125,1.770852012,1,0.698970004,0.477121255,0.301029996,0.698970004,1.204119983,0.477121255,1.146128036,0.903089987,0.602059991,0.301029996,0.698970004,0.477121255,1.146128036,0.84509804,0,0,1,0.954242509
